ObjectClassRo,SubtypeRo,FieldRo,DatasetRo,SubtypeCodeRo,FieldAliasRo,Index,mmFSVisible,mmFSEditable,mmFSAllowNulls,mmFSAllowMassAttributeUpdate,DefaultValueRo
EDGIS.DCConductor,<None>,REPLACEGUID,EDGIS.ElectricDataset,-1,Replace GUID,38,FALSE,TRUE,TRUE,FALSE,
EDGIS.DCConductor,<None>,GLOBALID,EDGIS.ElectricDataset,-1,Global ID,39,FALSE,FALSE,FALSE,FALSE,
EDGIS.DCConductor,<None>,SHAPE.LEN,EDGIS.ElectricDataset,-1,Shape.len,40,FALSE,,,,
EDGIS.DCConductor,<None>,SHAPE,EDGIS.ElectricDataset,-1,Shape,41,FALSE,TRUE,TRUE,FALSE,
EDGIS.DCConductor,<None>,LABELTEXT2,EDGIS.ElectricDataset,-1,Label Text 2,42,FALSE,TRUE,TRUE,TRUE,
EDGIS.DCConductor,DC Conductor,OBJECTID,EDGIS.ElectricDataset,1,Object ID,n/a,TRUE,FALSE,FALSE,FALSE,
EDGIS.DCConductor,DC Conductor,STATUS,EDGIS.ElectricDataset,1,Status,n/a,TRUE,TRUE,FALSE,TRUE,
EDGIS.DCConductor,DC Conductor,INSTALLJOBPREFIX,EDGIS.ElectricDataset,1,Job Prefix,n/a,TRUE,TRUE,TRUE,FALSE,PM
EDGIS.DCConductor,DC Conductor,INSTALLJOBNUMBER,EDGIS.ElectricDataset,1,Job Number,n/a,TRUE,TRUE,FALSE,FALSE,
EDGIS.DCConductor,DC Conductor,INSTALLJOBYEAR,EDGIS.ElectricDataset,1,Year Installed,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.DCConductor,DC Conductor,LOCALOFFICEID,EDGIS.ElectricDataset,1,Local Office ID,n/a,TRUE,TRUE,TRUE,TRUE,
EDGIS.DCConductor,DC Conductor,CEDSANUMBEROFPHASES,EDGIS.ElectricDataset,1,Number Of Phases,n/a,TRUE,TRUE,TRUE,FALSE,3
EDGIS.DCConductor,DC Conductor,PHASEDESIGNATION,EDGIS.ElectricDataset,1,Phase Designation,n/a,TRUE,TRUE,FALSE,TRUE,7
EDGIS.DCConductor,DC Conductor,MEASUREDLENGTH,EDGIS.ElectricDataset,1,Line Length,n/a,TRUE,TRUE,TRUE,FALSE,-1
EDGIS.DCConductor,DC Conductor,LENGTHSOURCE,EDGIS.ElectricDataset,1,Length Source,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.DCConductor,DC Conductor,CONSTRUCTIONTYPE,EDGIS.ElectricDataset,1,Construction Type,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.DCConductor,DC Conductor,INCONDUITIDC,EDGIS.ElectricDataset,1,In Conduit Indicator,n/a,TRUE,TRUE,TRUE,FALSE,Y
EDGIS.DCConductor,DC Conductor,SERVICEIDC,EDGIS.ElectricDataset,1,Service Indicator,n/a,TRUE,TRUE,TRUE,FALSE,N
EDGIS.DCConductor,DC Conductor,COASTALIDC,EDGIS.ElectricDataset,1,Coastal Indicator,n/a,TRUE,TRUE,TRUE,FALSE,N
EDGIS.DCConductor,DC Conductor,FEEDERNAME,EDGIS.ElectricDataset,1,Feeder Name,n/a,TRUE,TRUE,TRUE,FALSE,Y
EDGIS.DCConductor,DC Conductor,COMMENTS,EDGIS.ElectricDataset,1,Comments,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.DCConductor,DC Conductor,CIRCUITID,EDGIS.ElectricDataset,1,Circuit ID,n/a,TRUE,FALSE,TRUE,FALSE,
EDGIS.DCConductor,DC Conductor,CIRCUITID2,EDGIS.ElectricDataset,1,Circuit ID 2,n/a,TRUE,FALSE,TRUE,FALSE,
EDGIS.DCConductor,DC Conductor,CREATIONUSER,EDGIS.ElectricDataset,1,Creation User,n/a,TRUE,FALSE,TRUE,FALSE,
EDGIS.DCConductor,DC Conductor,DATECREATED,EDGIS.ElectricDataset,1,Date Created,n/a,TRUE,FALSE,TRUE,FALSE,
EDGIS.DCConductor,DC Conductor,LASTUSER,EDGIS.ElectricDataset,1,Last User,n/a,TRUE,FALSE,TRUE,FALSE,
EDGIS.DCConductor,DC Conductor,DATEMODIFIED,EDGIS.ElectricDataset,1,Date Modified,n/a,TRUE,FALSE,TRUE,FALSE,
EDGIS.DCConductor,DC Conductor,SUBTYPECD,EDGIS.ElectricDataset,1,Subtype,n/a,TRUE,TRUE,FALSE,FALSE,1
EDGIS.DCConductor,DC Conductor,REGION,EDGIS.ElectricDataset,1,Service Area,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.DCConductor,DC Conductor,DIVISION,EDGIS.ElectricDataset,1,Division,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.DCConductor,DC Conductor,DISTRICT,EDGIS.ElectricDataset,1,District,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.DCConductor,DC Conductor,COUNTY,EDGIS.ElectricDataset,1,County,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.DCConductor,DC Conductor,CITY,EDGIS.ElectricDataset,1,City,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.DCConductor,DC Conductor,ZIP,EDGIS.ElectricDataset,1,ZIP Code,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.DCConductor,DC Conductor,LABELTEXT,EDGIS.ElectricDataset,1,Label Text,n/a,FALSE,FALSE,TRUE,FALSE,
EDGIS.DCConductor,DC Conductor,FEEDERINFO,EDGIS.ElectricDataset,1,Feeder Information,n/a,FALSE,FALSE,TRUE,FALSE,
EDGIS.DCConductor,DC Conductor,ELECTRICTRACEWEIGHT,EDGIS.ElectricDataset,1,Electric Trace Weight,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.DCConductor,DC Conductor,TRACEABLE,EDGIS.ElectricDataset,1,Fdr Mgr Non Traceable,n/a,FALSE,TRUE,TRUE,FALSE,0
EDGIS.DCConductor,DC Conductor,ENABLED,EDGIS.ElectricDataset,1,ENABLED,n/a,FALSE,TRUE,TRUE,FALSE,1
EDGIS.DCConductor,DC Conductor,CONVCIRCUITID,EDGIS.ElectricDataset,1,Conversion Circuit ID,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.DCConductor,DC Conductor,CONVCIRCUITID2,EDGIS.ElectricDataset,1,Conversion Circuit ID2,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.DCConductor,DC Conductor,CONVERSIONID,EDGIS.ElectricDataset,1,Conversion ID,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.DCConductor,DC Conductor,CONVERSIONWORKPACKAGE,EDGIS.ElectricDataset,1,Conversion Work Package,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.DCConductor,DC Conductor,REPLACEGUID,EDGIS.ElectricDataset,1,Replace GUID,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.DCConductor,DC Conductor,GLOBALID,EDGIS.ElectricDataset,1,Global ID,n/a,TRUE,FALSE,FALSE,FALSE,
EDGIS.DCConductor,DC Conductor,SHAPE.LEN,EDGIS.ElectricDataset,1,Shape.len,n/a,FALSE,,,,
EDGIS.DCConductor,DC Conductor,SHAPE,EDGIS.ElectricDataset,1,Shape,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.DCConductor,DC Conductor,LABELTEXT2,EDGIS.ElectricDataset,1,Label Text 2,n/a,FALSE,TRUE,TRUE,TRUE,
EDGIS.PriUGConductor,<None>,OBJECTID,EDGIS.ElectricDataset,-1,Object ID,0,TRUE,FALSE,FALSE,FALSE,
EDGIS.PriUGConductor,<None>,LOCALOFFICEID,EDGIS.ElectricDataset,-1,Local Office ID,1,TRUE,TRUE,FALSE,TRUE,
EDGIS.PriUGConductor,<None>,SUBTYPECD,EDGIS.ElectricDataset,-1,Subtype,2,TRUE,TRUE,FALSE,FALSE,3
EDGIS.PriUGConductor,<None>,STATUS,EDGIS.ElectricDataset,-1,Status,3,TRUE,TRUE,FALSE,TRUE,
EDGIS.PriUGConductor,<None>,INSTALLJOBPREFIX,EDGIS.ElectricDataset,-1,Job Prefix,4,TRUE,TRUE,TRUE,FALSE,PM
EDGIS.PriUGConductor,<None>,INSTALLJOBNUMBER,EDGIS.ElectricDataset,-1,Job Number,5,TRUE,TRUE,FALSE,TRUE,0
EDGIS.PriUGConductor,<None>,INSTALLJOBYEAR,EDGIS.ElectricDataset,-1,Year Installed,6,TRUE,TRUE,TRUE,TRUE,
EDGIS.PriUGConductor,<None>,COMMENTS,EDGIS.ElectricDataset,-1,Comments,7,TRUE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,GLOBALID,EDGIS.ElectricDataset,-1,Global ID,8,FALSE,FALSE,FALSE,FALSE,
EDGIS.PriUGConductor,<None>,REPLACEGUID,EDGIS.ElectricDataset,-1,Replace GUID,9,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,OPERATINGVOLTAGE,EDGIS.ElectricDataset,-1,Operating Voltage,10,TRUE,TRUE,FALSE,TRUE,8
EDGIS.PriUGConductor,<None>,NOMINALVOLTAGE,EDGIS.ElectricDataset,-1,Nominal Voltage,11,TRUE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,PHASEDESIGNATION,EDGIS.ElectricDataset,-1,Phase Designation,12,TRUE,TRUE,TRUE,TRUE,
EDGIS.PriUGConductor,<None>,CEDSANUMBEROFPHASES,EDGIS.ElectricDataset,-1,Number Of Phases,13,TRUE,TRUE,FALSE,TRUE,3
EDGIS.PriUGConductor,<None>,CIRCUITID,EDGIS.ElectricDataset,-1,Circuit ID,14,FALSE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,CIRCUITID2,EDGIS.ElectricDataset,-1,Circuit ID 2,15,FALSE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,CONSTRUCTIONTYPE,EDGIS.ElectricDataset,-1,Construction Type,16,TRUE,TRUE,FALSE,TRUE,
EDGIS.PriUGConductor,<None>,MEASUREDLENGTH,EDGIS.ElectricDataset,-1,Line Length,17,TRUE,TRUE,FALSE,FALSE,-1
EDGIS.PriUGConductor,<None>,CUSTOMEROWNED,EDGIS.ElectricDataset,-1,Customer Owned,18,TRUE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,SERVICEIDC,EDGIS.ElectricDataset,-1,Service Indicator,19,TRUE,TRUE,TRUE,FALSE,N
EDGIS.PriUGConductor,<None>,JOINTTRENCHIDC,EDGIS.ElectricDataset,-1,Joint Trench Indicator,20,TRUE,TRUE,TRUE,TRUE,N
EDGIS.PriUGConductor,<None>,MAINLINEIDC,EDGIS.ElectricDataset,-1,Mainline Indicator,21,TRUE,TRUE,TRUE,FALSE,N
EDGIS.PriUGConductor,<None>,NEUTRALIDC,EDGIS.ElectricDataset,-1,Neutral Indicator,22,TRUE,TRUE,TRUE,FALSE,N
EDGIS.PriUGConductor,<None>,DIRECTBURYIDC,EDGIS.ElectricDataset,-1,Direct Buried Indicator,23,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,COASTALIDC,EDGIS.ElectricDataset,-1,Coastal Indicator,24,TRUE,TRUE,FALSE,FALSE,N
EDGIS.PriUGConductor,<None>,JACKETTYPE,EDGIS.ElectricDataset,-1,Jacket Type,25,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,REGION,EDGIS.ElectricDataset,-1,Service Area,26,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,DIVISION,EDGIS.ElectricDataset,-1,Division,27,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,DISTRICT,EDGIS.ElectricDataset,-1,District,28,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,COUNTY,EDGIS.ElectricDataset,-1,County,29,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,CITY,EDGIS.ElectricDataset,-1,City,30,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,ZIP,EDGIS.ElectricDataset,-1,ZIP Code,31,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,CREATIONUSER,EDGIS.ElectricDataset,-1,Creation User,32,TRUE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,DATECREATED,EDGIS.ElectricDataset,-1,Date Created,33,TRUE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,LASTUSER,EDGIS.ElectricDataset,-1,Last User,34,TRUE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,DATEMODIFIED,EDGIS.ElectricDataset,-1,Date Modified,35,TRUE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,VERSIONNAME,EDGIS.ElectricDataset,-1,VersionName,36,TRUE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,BACKFILLMATERIAL,EDGIS.ElectricDataset,-1,Backfill Material,37,FALSE,TRUE,TRUE,FALSE,SOIL
EDGIS.PriUGConductor,<None>,CABLECOUNT,EDGIS.ElectricDataset,-1,Cable Count,38,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,LENGTHSOURCE,EDGIS.ElectricDataset,-1,Length Source,39,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,PHASINGVERIFIEDSTATUS,EDGIS.ElectricDataset,-1,Verified Phasing Status,40,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,SOILCONDITION,EDGIS.ElectricDataset,-1,Soil Code,41,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,UGASTATUS,EDGIS.ElectricDataset,-1,UGA Status,42,FALSE,TRUE,TRUE,FALSE,1
EDGIS.PriUGConductor,<None>,UGASTATUSVERIFIEDBY,EDGIS.ElectricDataset,-1,UGA Status Verified By,43,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,UGASTATUSVERIFIEDDATE,EDGIS.ElectricDataset,-1,UGA Status Veified Date,44,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,DAILYLOADFACTOR,EDGIS.ElectricDataset,-1,Daily Load Factor,45,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,CEDSALINESECTIONID,EDGIS.ElectricDataset,-1,CEDSA Line Section ID,46,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,LABELTEXT,EDGIS.ElectricDataset,-1,Label Text,47,FALSE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,LABELTEXT2,EDGIS.ElectricDataset,-1,Label Text 2,48,FALSE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,ELECTRICTRACEWEIGHT,EDGIS.ElectricDataset,-1,Electric Trace Weight,49,FALSE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,TRACEABLE,EDGIS.ElectricDataset,-1,Fdr Mgr Non Traceable,50,FALSE,FALSE,TRUE,FALSE,0
EDGIS.PriUGConductor,<None>,FEEDERINFO,EDGIS.ElectricDataset,-1,Feeder Information,51,FALSE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,ENABLED,EDGIS.ElectricDataset,-1,Enabled,52,FALSE,TRUE,TRUE,FALSE,1
EDGIS.PriUGConductor,<None>,CUSTAGREEMENTGUID,EDGIS.ElectricDataset,-1,Customer Agreement GUID,53,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,CONVCIRCUITID,EDGIS.ElectricDataset,-1,Conversion Circuit ID,54,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,CONVCIRCUITID2,EDGIS.ElectricDataset,-1,Conversion Circuit ID2,55,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,CONVERSIONWORKPACKAGE,EDGIS.ElectricDataset,-1,Conversion Work Package,56,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,CONVERSIONID,EDGIS.ElectricDataset,-1,Conversion ID,57,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,SHAPE,EDGIS.ElectricDataset,-1,Shape,58,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,SHAPE.LEN,EDGIS.ElectricDataset,-1,Shape.len,59,FALSE,,,,
EDGIS.PriUGConductor,<None>,LABELTEXT4,EDGIS.ElectricDataset,-1,LABELTEXT4,60,FALSE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,<None>,LABELTEXT3,EDGIS.ElectricDataset,-1,Label Text 3,61,FALSE,TRUE,TRUE,TRUE,
EDGIS.PriUGConductor,<None>,CIRCUITCOLOR,EDGIS.ElectricDataset,-1,Circuit Color,62,FALSE,TRUE,TRUE,TRUE,
EDGIS.PriUGConductor,<None>,FEEDERTYPE,EDGIS.ElectricDataset,-1,Feeder Type,63,FALSE,TRUE,TRUE,TRUE,
EDGIS.PriUGConductor,<None>,CIRCUITNAME,EDGIS.ElectricDataset,-1,Circuit Name,64,TRUE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,OBJECTID,EDGIS.ElectricDataset,2,Object ID,11,TRUE,FALSE,FALSE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,SUBTYPECD,EDGIS.ElectricDataset,2,Subtype,13,TRUE,TRUE,FALSE,FALSE,3
EDGIS.PriUGConductor,Two Phase Primary Underground,STATUS,EDGIS.ElectricDataset,2,Status,0,TRUE,TRUE,FALSE,TRUE,
EDGIS.PriUGConductor,Two Phase Primary Underground,LOCALOFFICEID,EDGIS.ElectricDataset,2,Local Office ID,10,TRUE,TRUE,FALSE,TRUE,
EDGIS.PriUGConductor,Two Phase Primary Underground,INSTALLJOBPREFIX,EDGIS.ElectricDataset,2,Job Prefix,12,TRUE,TRUE,TRUE,FALSE,PM
EDGIS.PriUGConductor,Two Phase Primary Underground,INSTALLJOBNUMBER,EDGIS.ElectricDataset,2,Job Number,9,TRUE,TRUE,FALSE,TRUE,
EDGIS.PriUGConductor,Two Phase Primary Underground,INSTALLJOBYEAR,EDGIS.ElectricDataset,2,Year Installed,26,TRUE,TRUE,TRUE,TRUE,
EDGIS.PriUGConductor,Two Phase Primary Underground,CONSTRUCTIONTYPE,EDGIS.ElectricDataset,2,Construction Type,19,TRUE,TRUE,FALSE,TRUE,
EDGIS.PriUGConductor,Two Phase Primary Underground,OPERATINGVOLTAGE,EDGIS.ElectricDataset,2,Operating Voltage,58,TRUE,TRUE,FALSE,TRUE,8
EDGIS.PriUGConductor,Two Phase Primary Underground,NOMINALVOLTAGE,EDGIS.ElectricDataset,2,Nominal Voltage,59,TRUE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,MEASUREDLENGTH,EDGIS.ElectricDataset,2,Line Length,41,TRUE,TRUE,FALSE,FALSE,-1
EDGIS.PriUGConductor,Two Phase Primary Underground,LENGTHSOURCE,EDGIS.ElectricDataset,2,Length Source,3,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,COASTALIDC,EDGIS.ElectricDataset,2,Coastal Indicator,2,TRUE,TRUE,FALSE,FALSE,N
EDGIS.PriUGConductor,Two Phase Primary Underground,CEDSANUMBEROFPHASES,EDGIS.ElectricDataset,2,Number Of Phases,42,TRUE,TRUE,FALSE,TRUE,2
EDGIS.PriUGConductor,Two Phase Primary Underground,PHASEDESIGNATION,EDGIS.ElectricDataset,2,Phase Designation,44,TRUE,TRUE,TRUE,TRUE,
EDGIS.PriUGConductor,Two Phase Primary Underground,PHASINGVERIFIEDSTATUS,EDGIS.ElectricDataset,2,Verified Phasing Status,43,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,JOINTTRENCHIDC,EDGIS.ElectricDataset,2,Joint Trench Indicator,40,TRUE,TRUE,TRUE,TRUE,N
EDGIS.PriUGConductor,Two Phase Primary Underground,CUSTOMEROWNED,EDGIS.ElectricDataset,2,Customer Owned,36,TRUE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,SERVICEIDC,EDGIS.ElectricDataset,2,Service Indicator,6,TRUE,TRUE,TRUE,FALSE,N
EDGIS.PriUGConductor,Two Phase Primary Underground,MAINLINEIDC,EDGIS.ElectricDataset,2,Mainline Indicator,31,TRUE,TRUE,TRUE,FALSE,N
EDGIS.PriUGConductor,Two Phase Primary Underground,NEUTRALIDC,EDGIS.ElectricDataset,2,Neutral Indicator,n/a,TRUE,TRUE,TRUE,FALSE,N
EDGIS.PriUGConductor,Two Phase Primary Underground,SOILCONDITION,EDGIS.ElectricDataset,2,Soil Code,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,UGASTATUS,EDGIS.ElectricDataset,2,UGA Status,n/a,FALSE,TRUE,TRUE,FALSE,1
EDGIS.PriUGConductor,Two Phase Primary Underground,UGASTATUSVERIFIEDBY,EDGIS.ElectricDataset,2,UGA Status Verified By,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,UGASTATUSVERIFIEDDATE,EDGIS.ElectricDataset,2,UGA Status Veified Date,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,COMMENTS,EDGIS.ElectricDataset,2,Comments,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,CIRCUITID,EDGIS.ElectricDataset,2,Circuit ID,n/a,FALSE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,CIRCUITID2,EDGIS.ElectricDataset,2,Circuit ID 2,n/a,FALSE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,CREATIONUSER,EDGIS.ElectricDataset,2,Creation User,n/a,TRUE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,DATECREATED,EDGIS.ElectricDataset,2,Date Created,n/a,TRUE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,LASTUSER,EDGIS.ElectricDataset,2,Last User,n/a,TRUE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,DATEMODIFIED,EDGIS.ElectricDataset,2,Date Modified,n/a,TRUE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,DIRECTBURYIDC,EDGIS.ElectricDataset,2,Direct Buried Indicator,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,JACKETTYPE,EDGIS.ElectricDataset,2,Jacket Type,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,REGION,EDGIS.ElectricDataset,2,Service Area,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,DIVISION,EDGIS.ElectricDataset,2,Division,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,DISTRICT,EDGIS.ElectricDataset,2,District,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,COUNTY,EDGIS.ElectricDataset,2,County,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,CITY,EDGIS.ElectricDataset,2,City,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,ZIP,EDGIS.ElectricDataset,2,ZIP Code,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,DAILYLOADFACTOR,EDGIS.ElectricDataset,2,Daily Load Factor,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,CEDSALINESECTIONID,EDGIS.ElectricDataset,2,CEDSA Line Section ID,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,LABELTEXT,EDGIS.ElectricDataset,2,Label Text,n/a,FALSE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,LABELTEXT2,EDGIS.ElectricDataset,2,Label Text 2,n/a,FALSE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,BACKFILLMATERIAL,EDGIS.ElectricDataset,2,Backfill Material,n/a,FALSE,TRUE,TRUE,FALSE,SOIL
EDGIS.PriUGConductor,Two Phase Primary Underground,CABLECOUNT,EDGIS.ElectricDataset,2,Cable Count,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,ELECTRICTRACEWEIGHT,EDGIS.ElectricDataset,2,Electric Trace Weight,n/a,FALSE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,TRACEABLE,EDGIS.ElectricDataset,2,Fdr Mgr Non Traceable,n/a,FALSE,FALSE,TRUE,FALSE,0
EDGIS.PriUGConductor,Two Phase Primary Underground,FEEDERINFO,EDGIS.ElectricDataset,2,Feeder Information,n/a,FALSE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,ENABLED,EDGIS.ElectricDataset,2,Enabled,n/a,FALSE,TRUE,TRUE,FALSE,1
EDGIS.PriUGConductor,Two Phase Primary Underground,CUSTAGREEMENTGUID,EDGIS.ElectricDataset,2,Customer Agreement GUID,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,CONVCIRCUITID,EDGIS.ElectricDataset,2,Conversion Circuit ID,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,CONVCIRCUITID2,EDGIS.ElectricDataset,2,Conversion Circuit ID2,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,CONVERSIONWORKPACKAGE,EDGIS.ElectricDataset,2,Conversion Work Package,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,CONVERSIONID,EDGIS.ElectricDataset,2,Conversion ID,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,REPLACEGUID,EDGIS.ElectricDataset,2,Replace GUID,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,VERSIONNAME,EDGIS.ElectricDataset,2,VersionName,n/a,TRUE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,GLOBALID,EDGIS.ElectricDataset,2,Global ID,n/a,FALSE,FALSE,FALSE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,SHAPE,EDGIS.ElectricDataset,2,Shape,n/a,FALSE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,SHAPE.LEN,EDGIS.ElectricDataset,2,Shape.len,n/a,FALSE,,,,
EDGIS.PriUGConductor,Two Phase Primary Underground,LABELTEXT4,EDGIS.ElectricDataset,2,LABELTEXT4,n/a,FALSE,FALSE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,CIRCUITNAME,EDGIS.ElectricDataset,2,Circuit Name,n/a,TRUE,TRUE,TRUE,FALSE,
EDGIS.PriUGConductor,Two Phase Primary Underground,LABELTEXT3,EDGIS.ElectricDataset,2,Label Text 3,n/a,FALSE,TRUE,TRUE,TRUE,
EDGIS.PriUGConductor,Two Phase Primary Underground,CIRCUITCOLOR,EDGIS.ElectricDataset,2,Circuit Color,n/a,FALSE,TRUE,TRUE,TRUE,
